333,2132,1
334,1552,1
334,1759,1
335,2251,1
336,529,1
337,1282,1
338,2443,1
339,209,1
340,2701,1
341,1268,1
341,1433,1
342,3441,1
343,2210,1
344,2354,1
345,1679,1
346,1393,1
347,2421,1
348,3391,1
349,2209,1
350,1858,1
350,3745,1
351,1985,1
352,1267,1
353,3475,1
354,1350,1
354,1680,1
355,1040,1
356,1451,1
357,2207,1
358,2799,1
359,2902,1
360,2691,1
361,2383,1
362,2127,1
363,1582,1
363,3027,1
364,2657,1
365,569,1
366,2490,1
367,671,1
367,3157,1
368,2524,1
369,1337,1
370,773,1
371,1703,1
372,1087,1
373,2133,1
374,792,1
374,2477,1
375,1868,1
376,2473,1
377,1022,1
377,2612,1
378,2704,1
379,1506,1
380,3038,1
381,1536,1
381,3622,1
382,1571,1
383,1924,1
384,1584,1
384,3271,1
385,3307,1
386,1169,1
387,3396,1
388,2652,1
389,3399,1
390,2519,1
391,2530,1
392,1457,1
392,1736,1
393,2317,1
394,3562,1
395,3155,1
396,2606,1
397,2904,1
398,755,1
399,3709,1
400,3623,1
401,959,1
402,1062,1
403,2781,1
404,917,1
405,3334,1
406,1575,1
407,3554,1
408,2250,1
409,1667,1
410,709,1
411,2537,1
412,1870,1
413,3293,1
414,701,1
415,1769,1
416,1142,1
417,3039,1
418,1550,1
419,1124,1
420,894,1
421,2516,1
422,1780,1
422,2216,1
423,3569,1
424,3370,1
425,1102,1
426,3777,1
427,1748,1
428,1406,1
429,1096,1
430,2340,1
431,1565,1
432,2933,1
433,1708,1
433,2356,1
434,1848,1
434,2228,1
435,905,1
436,2795,1
437,1199,1
438,1764,1
438,2348,1
438,3345,1
439,3529,1
440,2353,1
441,3047,1
442,2413,1
443,2027,1
444,3296,1
445,2833,1
446,1161,1
447,1887,1
448,3402,1
449,1150,1
449,3714,1
450,3403,1
451,3286,1
452,1134,1
453,1006,1
454,2442,1
455,3381,1
456,1413,1
457,1205,1
458,990,1
459,1576,1
459,3636,1
460,2436,1
461,1716,1
462,2406,1
462,2818,1
463,1907,1
463,2237,1
464,611,1
465,1923,1
466,988,1
467,1852,1
467,2389,1
468,2811,1
469,2381,1
470,3288,1
471,2986,1
472,1865,1
473,1643,1
474,1421,1
475,2428,1
476,2985,1
477,3537,1
478,782,1
479,1661,1
480,1997,1
481,1308,1
482,1784,1
482,2232,1
483,1851,1
484,2950,1
485,2745,1
485,3528,1
486,1496,1
487,2513,1
488,1675,1
489,3028,1
489,3686,1
490,1967,1
491,926,1
491,1864,1
492,1810,1
493,1761,1
494,1971,1
495,2992,1
496,3230,1
497,2725,1
498,1464,1
498,3607,1
499,1398,1
499,2517,1
500,1162,1
501,1298,1
502,2803,1
502,3509,1
503,2400,1
504,2845,1
505,2853,1
506,719,1
507,1935,1
508,1287,1
509,1654,1
510,2720,1
511,2021,1
512,1145,1
513,2794,1
514,2473,1
515,2974,1
516,2186,1
517,956,1
517,2472,1
518,1806,1
519,3131,1
520,1772,1
521,1665,1
522,1494,1
523,1637,1
523,1653,1
524,3533,1
525,2138,1
525,2538,1
526,2123,1
527,896,1
528,1047,1
529,1657,1
530,2014,1
531,1297,1
532,2475,1
533,1280,1
534,761,1
535,1966,1
536,2831,1
536,2891,1
537,2274,1
538,1426,1
539,1033,1
539,2959,1
540,2523,1
541,1701,1
542,2861,1
543,3672,1
544,3113,1
545,2998,1
546,1146,1
546,2184,1
546,2724,1
547,1302,1
547,1581,1
548,2397,1
549,1964,1
550,3247,1
550,3361,1
551,3353,1
552,2947,1
553,2872,1
554,2896,1
555,2281,1
556,1616,1
557,1121,1
558,2160,1
559,1903,1
560,2177,1
561,2536,1
562,1381,1
563,2706,1
564,1656,1
565,2437,1
566,1463,1
566,3625,1
567,807,1
568,2025,1
569,1072,1
570,1715,1
571,1362,1
572,1135,1
573,3415,1
574,986,1
575,2380,1
576,32,1
577,3205,1
578,3641,1
579,1341,1
580,3706,1
581,1401,1
582,2496,1
583,3492,1
584,1873,1
585,1078,1
586,1648,1
587,1848,1
587,2633,1
588,2539,1
589,2802,1
590,1562,1
591,1013,1
592,3033,1
593,2878,1
594,3071,1
595,2692,1
596,2478,1
597,2957,1
598,2491,1
599,950,1
600,3432,1
601,1123,1
602,3320,1
603,448,1
603,815,1
604,1212,1
605,2848,1
606,2698,1
607,1399,1
608,3616,1
609,1210,1
610,2884,1
610,3237,1
611,2189,1
612,3306,1
613,3575,1
614,3303,1
615,2321,1
615,2492,1
616,2645,1
616,2699,1
617,1782,1
618,890,1
619,966,1
620,2097,1
621,2165,1
621,2994,1
622,3035,1
623,3711,1
624,1145,1
625,842,1
625,2048,1
626,3263,1
627,2408,1
628,1845,1
629,3101,1
630,3005,1
631,954,1
632,811,1
632,2637,1
632,2787,1
633,2375,1
634,1662,1
634,2280,1
634,3710,1
635,1768,1
636,3532,1
636,3676,1
637,3130,1
638,2804,1
639,2169,1
640,2515,1
641,3059,1
642,2379,1
643,1175,1
644,898,1
644,3120,1
645,2705,1
646,2089,1
647,1881,1
648,3440,1
649,870,1
649,2031,1
650,2722,1
651,1468,1
652,2980,1
653,2764,1
654,963,1
655,3702,1
656,1294,1
657,375,1
658,1092,1
659,487,1
659,2792,1
659,3337,1
660,277,1
661,1428,1
662,2665,1
663,1978,1
664,890,1
665,1478,1
665,2511,1
666,2679,1
666,3454,1
667,3377,1
668,2664,1
669,3507,1
670,3794,1
671,2913,1
672,3292,1
673,1304,1
674,1673,1
675,1566,1
676,2270,1
677,1453,1
678,2350,1
679,3685,1
680,2117,1
681,3715,1
682,227,1
683,1060,1
683,2218,1
683,2424,1
684,1353,1
685,1423,1
686,2991,1
687,1551,1
688,3284,1
688,3432,1
689,2844,1
690,1532,1
691,1142,1
692,943,1
693,2798,1
694,1712,1
695,1190,1
696,944,1
696,1429,1
697,983,1
698,983,1
698,1502,1
699,3630,1
700,1521,1
701,1926,1
702,2259,1
703,2776,1
704,1422,1
705,1100,1
705,2487,1
706,3164,1
707,1382,1
708,2020,1
709,2205,1
710,3437,1
711,3229,1
712,1620,1
713,2791,1
714,3273,1
715,2508,1
716,1248,1
717,2481,1
718,1185,1
719,925,1
719,3705,1
720,2663,1
721,2723,1
721,3728,1
722,720,1
723,1440,1
724,733,1
724,2532,1
725,2483,1
726,2399,1
727,1490,1
728,3789,1
729,3680,1
730,1636,1
731,1200,1
731,3678,1
732,2074,1
733,689,1
734,2190,1
735,2251,1
736,1492,1
737,1576,1
738,3068,1
739,1694,1
740,3166,1
741,3735,1
742,1257,1
743,1213,1
744,3291,1
745,3298,1
746,2277,1
747,745,1
748,2313,1
749,933,1
749,3684,1
750,3121,1
751,3427,1
752,3051,1
753,1598,1
754,1386,1
755,1252,1
756,2181,1
757,3506,1
758,3484,1
759,369,1
760,3438,1
761,3731,1
762,2541,1
763,3111,1
764,1833,1
765,3673,1
766,612,1
767,1364,1
768,3202,1
769,1014,1
769,3567,1
770,1013,1
771,3679,1
772,3215,1
773,2775,1
774,3409,1
775,1519,1
775,2793,1
776,1505,1
776,3347,1
777,3489,1
778,2967,1
779,1621,1
780,1278,1
781,1292,1
782,2892,1
783,825,1
783,1834,1
784,3066,1
785,1986,1
785,3052,1
786,2920,1
787,1760,1
788,2671,1
789,2045,1
790,2828,1
791,1412,1
791,3029,1
792,2770,1
793,2220,1
794,2206,1
795,2850,1
796,3421,1
796,3692,1
797,1861,1
798,2230,1
799,2283,1
800,3393,1
801,1991,1
802,1525,1
803,1031,1
804,3043,1
805,2719,1
806,920,1
807,2978,1
808,2784,1
809,1860,1
810,869,1
811,2149,1
812,2620,1
813,2838,1
814,1003,1
815,3701,1
816,1265,1
817,40,1
818,1928,1
819,1225,1
820,873,1
821,1651,1
822,486,1
823,1041,1
824,1982,1
825,619,1
826,1630,1
827,1449,1
827,3650,1
828,2120,1
829,3771,1
830,260,1
830,1359,1
831,1908,1
832,2290,1
832,3110,1
833,2339,1
834,3726,1
835,1615,1
836,2022,1
837,3510,1
838,1765,1
839,2176,1
840,2253,1
841,1347,1
842,2392,1
843,1019,1
844,2625,1
845,3384,1
846,989,1
847,1012,1
848,1163,1
849,2771,1
850,1770,1
851,1180,1
852,2680,1
853,3649,1
854,3161,1
855,969,1
856,2109,1
857,1639,1
858,1989,1
859,458,1
860,2552,1
861,1597,1
862,830,1
863,1925,1
864,1526,1
865,776,1
866,1140,1
867,1607,1
868,3480,1
869,2360,1
870,3127,1
871,2430,1
872,3278,1
873,1414,1
874,916,1
875,638,1
875,675,1
876,2735,1
877,1057,1
878,2368,1
879,1372,1
880,953,1
881,115,1
882,2910,1
883,1538,1
884,1711,1
885,2088,1
886,867,1
887,3416,1
888,2069,1
889,3512,1
890,2433,1
891,775,1
892,2152,1
893,3468,1
894,1198,1
895,717,1
896,2603,1
896,3577,1
897,2292,1
898,1671,1
899,1863,1
900,1073,1
901,3431,1
902,1727,1
902,3590,1
903,1480,1
904,3428,1
905,1029,1
906,3267,1
907,2111,1
908,1591,1
909,1018,1
910,859,1
911,2702,1
912,2230,1
913,2822,1
914,1237,1
915,2500,1
916,1646,1
917,2484,1
917,2693,1
918,1856,1
919,3700,1
920,1023,1
920,1919,1
920,3243,1
921,928,1
922,3525,1
923,1917,1
924,2049,1
924,3239,1
924,3712,1
925,1310,1
926,211,1
927,2865,1
928,836,1
929,18,1
930,2879,1
931,1936,1
932,2078,1
933,1561,1
934,1628,1
935,2144,1
936,852,1
937,2041,1
938,2427,1
939,1445,1
940,1255,1
941,1570,1
942,3336,1
943,2721,1
944,967,1
945,2166,1
946,3561,1
947,1204,1
947,1852,1
948,2438,1
949,2911,1
950,1173,1
950,2129,1
951,1854,1
951,2939,1
952,2404,1
953,3251,1
954,1625,1
955,2544,1
956,2023,1
957,203,1
958,2547,1
959,2647,1
960,2946,1
961,3720,1
962,3061,1
963,2051,1
964,2622,1
965,943,1
966,356,1
967,48,1
968,2219,1
969,3633,1
970,1777,1
970,2329,1
971,2311,1
972,357,1
973,1883,1
974,2172,1
975,2369,1
976,3108,1
977,3138,1
978,722,1
979,2853,1
979,3240,1
980,3491,1
981,3160,1
982,1035,1
983,597,1
983,1333,1
984,1609,1
985,1046,1
986,3132,1
987,1365,1
988,2245,1
989,2065,1
989,2080,1
990,975,1
991,181,1
992,1385,1
993,736,1
994,1897,1
994,2852,1
995,2347,1
996,3502,1
997,608,1
998,2545,1
999,1390,1
1000,2960,1
1001,2588,1
1002,2821,1
1003,1107,1
1004,1091,1
1004,2402,1
1005,980,1
1005,1527,1
1006,1930,1
1007,2737,1
1007,3418,1
1008,3603,1
1009,2405,1
1010,2925,1
1011,3472,1
1012,2797,1
1013,3147,1
1014,2849,1
1015,698,1
1016,3718,1
1017,2090,1
1018,3300,1
1018,3514,1
1019,841,1
1020,1910,1
1021,3689,1
1022,326,1
1023,3568,1
1024,3606,1
1025,1749,1
1026,838,1
1027,3041,1
1028,2001,1
1029,3493,1
1030,3739,1
1031,2320,1
1032,3553,1
1033,58,1
1034,2155,1
1035,1006,1
1035,1927,1
1036,2388,1
1037,2284,1
1038,2159,1
1039,3191,1
1040,2688,1
1041,3580,1
1042,3143,1
1043,1879,1
1043,2033,1
1044,1094,1
1045,1794,1
1046,3339,1
1047,34,1
1048,2923,1
1049,2505,1
1050,1732,1
1050,2638,1
1051,3729,1
1052,3452,1
1053,1446,1
1053,3694,1
1054,1558,1
1055,3358,1
1056,2867,1
1057,1606,1
1058,1961,1
1059,3513,1
1060,1647,1
1061,2514,1
1062,1259,1
1063,1726,1
1064,2918,1
1065,534,1
1066,1099,1
1067,3788,1
1068,3346,1
1069,816,1
1070,2032,1
1071,1369,1
1072,1090,1
1073,935,1
1074,2743,1
1075,1383,1
1076,3609,1
1077,1763,1
1078,1016,1
1078,2697,1
1079,1025,1
1080,1577,1
1080,3305,1
1081,1649,1
1082,1557,1
1083,1097,1
1084,2319,1
1085,2380,1
1086,1455,1
1086,1631,1
1087,2917,1
1088,494,1
1089,2737,1
1090,1788,1
1091,3477,1
1092,2986,1
1093,1981,1
1093,2993,1
1094,1901,1
1095,2712,1
1096,2370,1
1097,969,1
1098,2265,1
1099,1303,1
1100,3105,1
1100,3600,1
1101,826,1
1102,719,1
1102,3103,1
1103,2183,1
1104,3637,1
1105,1779,1
1106,2817,1
1107,2217,1
1108,1029,1
1109,3360,1
1110,3578,1
1111,1417,1
1112,1725,1
1113,1912,1
1113,3531,1
1114,3216,1
1115,3094,1
1116,1373,1
1117,2156,1
1118,3778,1
1119,1447,1
1120,1823,1
1121,804,1
1121,1461,1
1122,3786,1
1123,2918,1
1124,2244,1
1125,1236,1
1126,1699,1
1127,2101,1
1128,934,1
1129,1137,1
1130,1773,1
1131,1340,1
1132,659,1
1132,2783,1
1133,1787,1
1133,3158,1
1134,2364,1
1134,3169,1
1135,2353,1
1136,268,1
1137,921,1
1138,1447,1
1139,3221,1
1140,2931,1
1140,2972,1
1141,50,1
1142,3219,1
1142,3557,1
1143,1579,1
1144,786,1
1145,1979,1
1146,2073,1
1146,3592,1
1147,976,1
1147,3583,1
1148,2990,1
1149,1676,1
1149,2632,1
1149,3495,1
1150,3000,1
1151,1600,1
1151,3344,1
1152,2422,1
1153,2004,1
1154,3434,1
1155,2226,1
1156,3458,1
1157,1272,1
1158,2420,1
1159,979,1
1160,3420,1
1161,3272,1
1162,3542,1
1163,1869,1
1164,883,1
1165,2293,1
1166,1731,1
1167,833,1
1167,1684,1
1168,1420,1
1168,2363,1
1169,2307,1
1170,1777,1
1170,2286,1
1171,2605,1
1172,2766,1
1173,3125,1
1173,3647,1
1174,2055,1
1175,850,1
1176,801,1
1177,1663,1
1177,2134,1
1178,1197,1
1179,783,1
1180,2528,1
1181,1167,1
1182,1108,1
1183,1877,1
1184,1063,1
1184,2158,1
1185,1958,1
1186,134,1
1187,1843,1
1188,2285,1
1189,1709,1
1190,2859,1
1191,1289,1
1192,1522,1
1193,2147,1
1194,3629,1
1195,3365,1
1196,2068,1
1197,198,1
1198,1402,1
1199,1030,1
1199,1203,1
1200,2655,1
1201,245,1
1202,3488,1
1203,3165,1
1204,3006,1
1205,2100,1
1206,3141,1
1207,1754,1
1208,2964,1
1209,863,1
1210,2935,1
1211,3374,1
1212,1432,1
1213,1921,1
1214,184,1
1214,1797,1
1215,2554,1
1216,2752,1
1217,3276,1
1218,2435,1
1219,1126,1
1220,330,1
1221,213,1
1222,2683,1
1223,3255,1
1224,1493,1
1225,2288,1
1226,968,1
1226,1059,1
1226,2608,1
1226,3388,1
1227,2973,1
1228,1856,1
1229,2322,1
1230,2018,1
1231,2922,1
1232,3159,1
1233,3773,1
1234,3456,1
1235,2677,1
1236,1911,1
1237,3408,1
1238,2366,1
1239,374,1
1240,1548,1
1241,718,1
1242,1010,1
1242,2694,1
1243,1422,1
1244,2015,1
1244,2135,1
1245,2981,1
1246,1583,1
1246,2480,1
1247,2060,1
1248,2486,1
1249,1359,1
1250,3485,1
1251,1744,1
1252,1692,1
1253,1999,1
1254,1650,1
1255,2864,1
1256,1409,1
1257,1005,1
1258,204,1
1259,977,1
1259,1602,1
1260,2826,1
1261,1090,1
1262,2236,1
1263,1032,1
1264,750,1
1265,997,1
1266,3030,1
1267,3547,1
1268,1783,1
1269,1486,1
1270,1434,1
1270,2170,1
1271,3540,1
1272,3574,1
1273,3190,1
1273,3392,1
1274,3550,1
1274,3796,1
1275,1687,1
1275,2885,1
1276,3026,1
1277,3129,1
1278,2642,1
1279,1920,1
1280,1895,1
1280,2341,1
1281,2747,1
1282,2425,1
1283,1666,1
1284,2937,1
1285,1918,1
1286,2349,1
1287,1605,1
1287,3563,1
1288,1713,1
1289,2431,1
1290,3220,1
1291,1543,1
1291,2279,1
1292,1857,1
1293,2713,1
1294,2272,1
1295,1242,1
1296,1108,1
1297,2970,1
1298,1246,1
1299,2630,1
1300,3677,1
1301,1070,1
1302,2676,1
1303,903,1
1303,3102,1
1304,3494,1
1305,1120,1
1306,2682,1
1307,3406,1
1308,1874,1
1309,908,1
1310,2938,1
1311,1155,1
1312,2192,1
1313,2590,1
1314,2989,1
1315,3587,1
1316,1909,1
1317,2823,1
1318,2223,1
1319,3015,1
1320,1345,1
1321,1356,1
1322,220,1
1323,3787,1
1324,1272,1
1325,787,1
1326,1448,1
1327,1007,1
1328,1170,1
1329,1096,1
1330,2856,1
1331,2213,1
1331,2890,1
1332,1079,1
1332,2382,1
1333,3713,1
1334,195,1
1335,3410,1
1336,795,1
1337,1512,1
1338,1693,1
1339,875,1
1339,3596,1
1340,1305,1
1340,2672,1
1341,2788,1
1342,3644,1
1343,1349,1
1344,2744,1
1345,1805,1
1345,3545,1
1346,3054,1
1347,2944,1
1348,3003,1
1349,712,1
1350,902,1
1351,2211,1
1351,2814,1
1352,626,1
1353,3088,1
1354,1503,1
1355,82,1
1356,2217,1
1357,3123,1
1357,3774,1
1358,3002,1
1359,1291,1
1360,3646,1
1361,3364,1
1362,2263,1
1363,3426,1
1364,2551,1
1365,3210,1
1366,1884,1
1366,2680,1
1367,2195,1
1368,1055,1
1369,700,1
1370,2875,1
1371,3543,1
1372,3619,1
1373,1959,1
1373,2332,1
1374,287,1
1375,2378,1
1376,477,1
1377,2660,1
1378,1306,1
1379,1116,1
1379,2441,1
1380,3133,1
1381,2940,1
1382,3098,1
1383,2768,1
1384,1277,1
1385,3117,1
1386,1436,1
1387,1370,1
1388,1522,1
1389,604,1
1390,3118,1
1391,1269,1
1392,1902,1
1393,2040,1
1394,3539,1
1395,1266,1
1396,785,1
1397,754,1
1398,1289,1
1399,2346,1
1400,1201,1
1401,1875,1
1402,2862,1
1402,3566,1
1403,1253,1
1403,3280,1
1404,1275,1
1404,1994,1
1405,789,1
1406,818,1
1406,2208,1
1407,1443,1
1408,2493,1
1409,1608,1
1409,2504,1
1410,942,1
1411,2761,1
1412,2261,1
1413,3564,1
1414,1800,1
1415,2707,1
1416,1165,1
1416,1367,1
1417,3501,1
1418,1284,1
1419,2336,1
1420,1086,1
1421,1110,1
1422,3450,1
1423,2316,1
1424,1184,1
1425,1472,1
1426,1020,1
1426,2596,1
1426,3067,1
1427,2489,1
1428,3738,1
1429,1343,1
1429,3397,1
1430,2267,1
1431,2012,1
1432,1899,1
1433,2485,1
1434,2805,1
1435,1595,1
1436,1500,1
1437,93,1
1437,1853,1
1438,1437,1
1438,3248,1
1439,1495,1
1440,3048,1
1441,3201,1
1442,1603,1
1442,3401,1
1442,3490,1
1443,3698,1
1444,2432,1
1445,3282,1
1446,2757,1
1447,2214,1
1448,1644,1
1449,2602,1
1450,2503,1
1450,3505,1
1451,2057,1
1452,1036,1
1453,847,1
1453,900,1
1454,2598,1
1454,3451,1
1455,1270,1
1456,2909,1
1457,3618,1
1458,2984,1
1459,794,1
1460,2028,1
1461,742,1
1462,3024,1
1463,1186,1
1464,1131,1
1465,1937,1
1466,1105,1
1467,781,1
1468,3407,1
1469,2830,1
1470,2868,1
1471,779,1
1472,2662,1
1473,3558,1
1474,721,1
1475,1681,1
1476,3723,1
1477,2863,1
1478,2086,1
1479,1587,1
1479,3163,1
1479,3631,1
1480,1098,1
1481,3162,1
1482,893,1
1483,1973,1
1484,1427,1
1484,3471,1
1485,28,1
1486,2874,1
1487,1002,1
1488,849,1
1489,2533,1
1490,2656,1
1491,2526,1
1491,3207,1
1492,2586,1
1492,2746,1
1493,1640,1
1494,3304,1
1495,3193,1
1496,2635,1
1497,1886,1
1498,1250,1
1499,1112,1
1500,3743,1
1501,3060,1
1502,1371,1
1503,869,1
1504,3708,1
1505,1387,1
1506,1737,1
1507,2866,1
1508,2112,1
1509,2930,1
1510,3154,1
1511,2042,1
1512,2264,1
1513,1738,1
1514,1293,1
1515,1655,1
1516,3089,1
1517,2839,1
1518,3483,1
1519,2310,1
1520,2509,1
1521,2894,1
1522,2050,1
1523,747,1
1524,768,1
1525,2203,1
1525,3073,1
1526,2297,1
1527,897,1
1528,2540,1
1529,3149,1
1530,2807,1
1531,3478,1
1532,965,1
1532,3687,1
1533,3258,1
1534,2005,1
1535,3496,1
1536,3538,1
1537,1168,1
1538,1290,1
1539,3433,1
1540,1153,1
1541,2377,1
1542,3234,1
1543,1704,1
1544,2767,1
1545,1599,1
1546,3442,1
1547,812,1
1548,1071,1
1548,1717,1
1549,3380,1
1550,2968,1
1550,3535,1
1551,2991,1
1552,1493,1
1553,2623,1
1554,3716,1
1555,1095,1
1556,3266,1
1557,2711,1
1558,3412,1
1559,1671,1
1560,2819,1
1561,3014,1
1562,1698,1
1563,531,1
1564,3419,1
1565,3390,1
1566,2837,1
1567,1273,1
1568,2199,1
1569,741,1
1570,2178,1
1571,2328,1
1572,1148,1
1573,1255,1
1574,3552,1
1575,2528,1
1576,2325,1
1577,3363,1
1578,2201,1
1579,3144,1
1580,2148,1
1581,2229,1
1582,2501,1
1583,1109,1
1584,1555,1
1585,1896,1
1585,2756,1
1586,3457,1
1587,2708,1
1588,3037,1
1589,2886,1
1590,3721,1
1591,1723,1
1592,3425,1
1593,772,1
1594,317,1
1595,743,1
1596,2309,1
1596,3573,1
1597,845,1
1598,2847,1
1599,3465,1
1600,3699,1
1601,3359,1
1602,3241,1
1603,1235,1
1603,2391,1
1604,3135,1
1605,3435,1
1606,2715,1
1607,906,1
1608,3302,1
1609,817,1
1610,2994,1
1611,1245,1
1611,2404,1
1612,3046,1
1612,3316,1
1613,798,1
1614,756,1
1615,1193,1
1615,2914,1
1616,1015,1
1616,1781,1
1617,1309,1
1617,2824,1
1618,3231,1
1619,1934,1
1620,1567,1
1621,1334,1
1622,1668,1
1622,1805,1
1622,3299,1
1623,1008,1
1624,2260,1
1625,3594,1
1626,2700,1
1627,2534,1
1628,1735,1
1629,1394,1
1630,2180,1
1631,2681,1
1632,1689,1
1633,3070,1
1634,2407,1
1635,1913,1
1636,2083,1
1637,853,1
1638,3301,1
1639,3690,1
1640,951,1
1641,1196,1
1642,2299,1
1643,1400,1
1643,2330,1
1643,2855,1
1644,1106,1
1645,1476,1
1646,2987,1
1647,3023,1
1648,3050,1
1649,2963,1
1650,1442,1
1651,385,1
1652,1938,1
1653,355,1
1653,1753,1
1654,1260,1
1655,818,1
1656,1537,1
1657,923,1
1658,3681,1
1659,2432,1
1660,1771,1
1660,3226,1
1660,3279,1
1661,919,1
1662,1513,1
1663,2108,1
1664,2611,1
1665,3144,1
1666,2311,1
1667,3212,1
1668,1406,1
1669,2518,1
1670,1530,1
1670,1741,1
1671,2343,1
1672,1627,1
1673,1757,1
1674,984,1
1675,2897,1
1676,2772,1
1677,1590,1
1678,780,1
1679,669,1
1680,1516,1
1681,1141,1
1682,2482,1
1683,2543,1
1684,1095,1
1684,1721,1
1685,3321,1
1686,985,1
1686,2130,1
1687,2318,1
1688,23,1
1689,813,1
1689,2825,1
1690,3695,1
1691,2162,1
1692,3704,1
1693,2114,1
1694,2323,1
1695,3521,1
1696,1523,1
1697,2312,1
1698,2816,1
1699,520,1
1699,1778,1
1700,488,1
1700,1044,1
1701,1263,1
1702,3598,1
1703,844,1
1704,2071,1
1704,2936,1
1705,125,1
1706,2871,1
1707,3536,1
1708,3062,1
1709,2275,1
1710,3423,1
1711,2607,1
1712,1279,1
1713,3064,1
1714,1045,1
1714,3097,1
1715,2889,1
1716,3624,1
